author	year	paper_id	bee_id	bee_genus	bee_species	top5position	controlled_for_contamination	genus	average_relative_abundance
Rubin	2018	2	8	Lasioglossum	albipes	Genus_61	No	Leucobacter	0.0002330119
Rubin	2018	2	8	Lasioglossum	albipes	Genus_62	No	Clostridiales_unclassified	0.0002261080
Rubin	2018	2	8	Lasioglossum	albipes	Genus_63	No	Nocardia	0.0002227005
Rubin	2018	2	8	Lasioglossum	albipes	Genus_64	No	Burkholderiales_unclassified	0.0002128318
Rubin	2018	2	8	Lasioglossum	albipes	Genus_65	No	Acholeplasma	0.0001980413
Rubin	2018	2	8	Lasioglossum	albipes	Genus_66	No	Stenotrophomonas	0.0001810805
Rubin	2018	2	8	Lasioglossum	albipes	Genus_67	No	Arcobacter	0.0001573441
Rubin	2018	2	8	Lasioglossum	albipes	Genus_68	No	Bacteriovoracaceae_unclassified	0.0001573441
Rubin	2018	2	8	Lasioglossum	albipes	Genus_69	No	Vitreoscilla	0.0001573441
Rubin	2018	2	8	Lasioglossum	albipes	Genus_70	No	Alicyclobacillus	0.0001534448
Rubin	2018	2	8	Lasioglossum	albipes	Genus_71	No	Rothia	0.0001534448
Rubin	2018	2	8	Lasioglossum	albipes	Genus_72	No	Arthrobacter	0.0001503759
Rubin	2018	2	8	Lasioglossum	albipes	Genus_73	No	Methylobacterium	0.0001474465
Rubin	2018	2	8	Lasioglossum	albipes	Genus_74	No	Geobacillus	0.0001456325
Rubin	2018	2	8	Lasioglossum	albipes	Genus_75	No	Microbacteriaceae_unclassified	0.0001443939
Rubin	2018	2	8	Lasioglossum	albipes	Genus_76	No	Nitrobacteria	0.0001443939
Rubin	2018	2	8	Lasioglossum	albipes	Genus_77	No	Rhodospirillaceae_unclassified	0.0001443939
Rubin	2018	2	8	Lasioglossum	albipes	Genus_78	No	Shewanella	0.0001443939
Rubin	2018	2	8	Lasioglossum	albipes	Genus_79	No	Rickettsiaceae_unclassified	0.0001374649
Rubin	2018	2	8	Lasioglossum	albipes	Genus_80	No	Ellin6513_unclassified	0.0001367054
Rubin	2018	2	8	Lasioglossum	albipes	Genus_81	No	iii1-15_unclassified	0.0001367054
Rubin	2018	2	8	Lasioglossum	albipes	Genus_82	No	Ruminococcaceae_unclassified	0.0001356259
Rubin	2018	2	8	Lasioglossum	albipes	Genus_83	No	Comamonas	0.0001260087
Rubin	2018	2	8	Lasioglossum	albipes	Genus_84	No	N1423WL_unclassified	0.0001179971
Rubin	2018	2	8	Lasioglossum	albipes	Genus_85	No	RsaHF231_unclassified	0.0001179687
Rubin	2018	2	8	Lasioglossum	albipes	Genus_86	No	Gemm-1_unclassified	0.0001149161
Rubin	2018	2	8	Lasioglossum	albipes	Genus_87	No	Hyphomicrobium	0.0001149161
Rubin	2018	2	8	Lasioglossum	albipes	Genus_88	No	YS2_unclassified	0.0001013234
Rubin	2018	2	8	Lasioglossum	albipes	Genus_89	No	Gaiellaceae_unclassified	0.0001004181
Rubin	2018	2	8	Lasioglossum	albipes	Genus_90	No	Klebsiella	0.0001003509
Rubin	2018	2	8	Lasioglossum	albipes	Genus_91	No	Tsukamurella	0.0000988957
Rubin	2018	2	8	Lasioglossum	albipes	Genus_92	No	DA101	0.0000978932
Rubin	2018	2	8	Lasioglossum	albipes	Genus_93	No	p-2534-18B5_unclassified	0.0000960431
Rubin	2018	2	8	Lasioglossum	albipes	Genus_94	No	SMB53	0.0000960431
Rubin	2018	2	8	Lasioglossum	albipes	Genus_95	No	Acidimicrobiales_unclassified	0.0000947053
Rubin	2018	2	8	Lasioglossum	albipes	Genus_96	No	Halomonadaceae_unclassified	0.0000927525
Rubin	2018	2	8	Lasioglossum	albipes	Genus_97	No	Paracoccus	0.0000916434
Rubin	2018	2	8	Lasioglossum	albipes	Genus_98	No	Comamonadaceae	0.0000858372
Rubin	2018	2	8	Lasioglossum	albipes	Genus_99	No	Leptothrix	0.0000851577
Rubin	2018	2	8	Lasioglossum	albipes	Genus_100	No	Caulobacteraceae_unclassified	0.0000786720
Rubin	2018	2	8	Lasioglossum	albipes	Genus_101	No	Leuconostoc	0.0000786720
Rubin	2018	2	8	Lasioglossum	albipes	Genus_102	No	Planococcaceae_unclassified	0.0000786720
Rubin	2018	2	8	Lasioglossum	albipes	Genus_103	No	Rubrobacter	0.0000726556
Rubin	2018	2	8	Lasioglossum	albipes	Genus_104	No	Lacticigenium	0.0000721969
Rubin	2018	2	8	Lasioglossum	albipes	Genus_105	No	Parabacteroides	0.0000721969
Rubin	2018	2	8	Lasioglossum	albipes	Genus_106	No	Rhodoplanes	0.0000673448
Rubin	2018	2	8	Lasioglossum	albipes	Genus_107	No	Petrobacter	0.0000613056
Rubin	2018	2	8	Lasioglossum	albipes	Genus_108	No	Aquicella	0.0000612351
Rubin	2018	2	8	Lasioglossum	albipes	Genus_109	No	SC-I-84_unclassified	0.0000612351
Rubin	2018	2	8	Lasioglossum	albipes	Genus_110	No	Verrucomicrobiaceae_unclassified	0.0000612351
Rubin	2018	2	8	Lasioglossum	albipes	Genus_111	No	Ochrobactrum	0.0000597441
Rubin	2018	2	8	Lasioglossum	albipes	Genus_112	No	Dietzia	0.0000582530
Rubin	2018	2	8	Lasioglossum	albipes	Genus_113	No	Cloacibacterium	0.0000501348
Rubin	2018	2	8	Lasioglossum	albipes	Genus_114	No	Sphingobacteriaceae_unclassified	0.0000399694
Rubin	2018	2	8	Lasioglossum	albipes	Genus_115	No	DS-18_unclassified	0.0000306176
Rubin	2018	2	8	Lasioglossum	albipes	Genus_116	No	Rhodospirillum	0.0000306176
Rubin	2018	2	8	Lasioglossum	albipes	Genus_117	No	Neisseriaceae_unclassified	0.0000291265
Rubin	2018	2	8	Lasioglossum	albipes	Genus_118	No	Nocardioides	0.0000194572
Rubin	2018	2	8	Lasioglossum	albipes	Genus_119	No	Rhizobium	0.0000171308
Rubin	2018	2	8	Lasioglossum	albipes	Genus_120	No	Actinomycetales_unclassified	0.0000139066
Rubin	2018	2	8	Lasioglossum	albipes	Genus_121	No	Alkanindiges	0.0000129714
Rubin	2018	2	8	Lasioglossum	albipes	Genus_122	No	Curtobacterium	0.0000120171
Rubin	2018	2	8	Lasioglossum	albipes	Genus_123	No	Thermomonas	0.0000094815
Rubin	2018	2	8	Lasioglossum	albipes	Genus_124	No	Thermicanus	0.0000091645
Rubin	2018	2	8	Lasioglossum	albipes	Genus_125	No	0319-6G20_unclassified	0.0000064857
Rubin	2018	2	8	Lasioglossum	albipes	Genus_126	No	Micrococcaceae_unclassified	0.0000064857
Rubin	2018	2	8	Lasioglossum	albipes	Genus_127	No	Raoultella	0.0000064857
Rubin	2018	2	8	Lasioglossum	albipes	Genus_128	No	Saprospirales_unclassified	0.0000064857
Rubin	2018	2	8	Lasioglossum	albipes	Genus_129	No	Streptomyces	0.0000064857
Rubin	2018	2	8	Lasioglossum	albipes	Genus_130	No	Brevibacterium	0.0000061096
Rubin	2018	2	8	Lasioglossum	albipes	Genus_131	No	Haemophilus	0.0000061096
Rubin	2018	2	8	Lasioglossum	albipes	Genus_132	No	Myxococcales_unclassified	0.0000061096
Rubin	2018	2	8	Lasioglossum	albipes	Genus_133	No	Herbaspirillum	0.0000059053
Rubin	2018	2	8	Lasioglossum	albipes	Genus_134	No	Aeromonadaceae_unclassified	0.0000047421
Rubin	2018	2	8	Lasioglossum	albipes	Genus_135	No	Rhodanobacter	0.0000047421
Rubin	2018	2	8	Lasioglossum	albipes	Genus_136	No	Salinibacterium	0.0000047421
Rubin	2018	2	8	Lasioglossum	albipes	Genus_137	No	Tepidimonas	0.0000047421
Rubin	2018	2	8	Lasioglossum	albipes	Genus_138	No	Desemzia	0.0000030526
Rubin	2018	2	8	Lasioglossum	albipes	Genus_139	No	Rhizobiales_unclassified	0.0000030526
Rubin	2018	2	8	Lasioglossum	albipes	Genus_140	No	Acetobacteraceae_unclassified	0.0000028526
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_1	No	Lactobacillales_unclassified	0.6420806000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_2	No	Enterobacteriaceae_unclassified	0.1469740000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_3	No	Rickettsia	0.0928014800
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_4	No	Entomoplasmatales_unclassified	0.0406451000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_5	No	Acinetobacter	0.0176273900
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_6	No	Corynebacterium	0.0148615000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_7	No	Pseudomonas	0.0078660380
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_8	No	Lactobacillus	0.0040616060
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_9	No	Saccharibacter	0.0036746250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_10	No	unknown	0.0033010810
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_11	No	Erwinia	0.0018283310
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_12	No	Leuconostoc	0.0016626250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_13	No	Lactococcus	0.0016104380
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_14	No	Serratia	0.0013698310
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_15	No	Nocardioidaceae_unclassified	0.0011047500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_16	No	Gluconobacter	0.0009555625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_17	No	Bacillus	0.0008380813
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_18	No	Rahnella	0.0008141250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_19	No	DA101	0.0007990625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_20	No	Acetobacteraceae_unclassified	0.0007495000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_21	No	Comamonadaceae_unclassified	0.0007345625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_22	No	Klebsiella	0.0006570625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_23	No	Rhodobacter	0.0006357500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_24	No	Prevotella	0.0006067500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_25	No	Limnohabitans	0.0005919375
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_26	No	Leadbetterella	0.0005651250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_27	No	Hydrogenophaga	0.0005540188
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_28	No	Pseudomonadaceae_unclassified	0.0004502063
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_29	No	Psychrobacter	0.0004447313
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_30	No	Streptomycetaceae_unclassified	0.0003945188
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_31	No	Chitinophagaceae_unclassified	0.0003730813
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_32	No	Cellulosimicrobium	0.0003448750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_33	No	Cloacibacterium	0.0003426875
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_34	No	Mycobacterium	0.0003322500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_35	No	Arthrobacter	0.0003150813
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_36	No	Moraxellaceae_unclassified	0.0003032500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_37	No	Cupriavidus	0.0002898125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_38	No	Oxalobacteraceae_unclassified	0.0002654188
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_39	No	Tepidimonas	0.0002645000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_40	No	Kurthia	0.0002553125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_41	No	Lysinibacillus	0.0002118938
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_42	No	Solibacillus	0.0002110813
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_43	No	Solirubrobacterales_unclassified	0.0001923125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_44	No	Flavobacteriaceae_unclassified	0.0001820625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_45	No	Wautersiella	0.0001736250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_46	No	Comamonas	0.0001683125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_47	No	iii1-15_unclassified	0.0001680000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_48	No	Sphingobacterium	0.0001638125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_49	No	Pseudoxanthomonas	0.0001546875
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_50	No	Acholeplasma	0.0001531250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_51	No	Sphingobium	0.0001525188
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_52	No	Micrococcaceae_unclassified	0.0001511875
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_53	No	Agrobacterium	0.0001508125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_54	No	Rickettsiaceae_unclassified	0.0001452063
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_55	No	Aeromicrobium	0.0001410625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_56	No	Peptostreptococcaceae_unclassified	0.0001385000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_57	No	Burkholderiales_unclassified	0.0001361875
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_58	No	Kaistobacter	0.0001361875
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_59	No	RF39_unclassified	0.0001361875
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_60	No	Alkanindiges	0.0001307500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_61	No	Bradyrhizobium	0.0001224375
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_62	No	Sphingobacteriales_unclassified	0.0001128125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_63	No	Turicibacter	0.0001107500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_64	No	Pedosphaerales_unclassified	0.0001098125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_65	No	Sphingomonas	0.0001058750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_66	No	Entomoplasmataceae_unclassified	0.0001040625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_67	No	Swaminathania	0.0001010000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_68	No	Adhaeribacter	0.0000961250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_69	No	Ellin517_unclassified	0.0000961250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_70	No	Brachybacterium	0.0000959813
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_71	No	Hyphomicrobium	0.0000873750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_72	No	Candidatus	0.0000783750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_73	No	Weeksellaceae_unclassified	0.0000752500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_74	No	Xanthomonadaceae_unclassified	0.0000740000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_75	No	Brucellaceae_unclassified	0.0000577500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_76	No	Devosia	0.0000542500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_77	No	Stenotrophomonas	0.0000499188
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_78	No	Chryseobacterium	0.0000472063
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_79	No	Dysgonomonas	0.0000417938
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_80	No	Candidatus_Xiphinematobacter	0.0000411250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_81	No	Aeromonadaceae_unclassified	0.0000410625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_82	No	Streptococcus	0.0000404563
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_83	No	Achromobacter	0.0000345000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_84	No	Streptomyces	0.0000343125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_85	No	Pedobacter	0.0000339375
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_86	No	Lysobacter	0.0000331250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_87	No	Porphyromonadaceae_unclassified	0.0000323750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_88	No	Diaphorobacter	0.0000278750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_89	No	Rhodospirillaceae_unclassified	0.0000277500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_90	No	Sva0725_unclassified	0.0000243750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_91	No	Rubrobacter	0.0000217500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_92	No	Rhodococcus	0.0000208750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_93	No	Microbacteriaceae_unclassified	0.0000205625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_94	No	Burkholderia	0.0000195625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_95	No	Sphingomonadaceae_unclassified	0.0000195625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_96	No	Thermomonas	0.0000195625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_100	No	Finegoldia	0.0000195000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_101	No	Staphylococcus	0.0000195000
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_97	No	Methylobacterium	0.0000191250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_98	No	Erysipelothrix	0.0000186250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_99	No	0319-6G20_unclassified	0.0000169375
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_102	No	Mariprofundaceae_unclassified	0.0000169375
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_103	No	Saprospirales_unclassified	0.0000169375
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_104	No	Cytophagaceae_unclassified	0.0000161250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_105	No	Gemmata	0.0000161250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_106	No	Clostridiales_unclassified	0.0000155813
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_107	No	Alteromonadaceae_unclassified	0.0000146250
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_108	No	Nocardia	0.0000117500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_109	No	Enterobacter	0.0000107063
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_110	No	S24-7_unclassified	0.0000097500
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_111	No	Anaerospora	0.0000080625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_112	No	Brevundimonas	0.0000080625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_113	No	Syntrophobacteraceae_unclassified	0.0000080625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_114	No	Yersinia	0.0000080625
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_115	No	Fluviicola	0.0000079375
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_116	No	Alteromonadales_unclassified	0.0000068750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_117	No	Iamia	0.0000068750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_118	No	Luteimonas	0.0000068750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_119	No	Rhizobiales_unclassified	0.0000068750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_120	No	Alishewanella	0.0000068125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_121	No	Bacillales_unclassified	0.0000068125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_122	No	Koribacteraceae_unclassified	0.0000068125
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_123	No	Erysipelotrichaceae_unclassified	0.0000052938
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_124	No	SMB53	0.0000052938
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_125	No	Gallicola	0.0000048750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_126	No	MKC10_unclassified	0.0000048750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_127	No	Sinobacteraceae_unclassified	0.0000048750
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_128	No	Agrococcus	0.0000028938
Rubin	2018	2	9	Lasioglossum	leucozonium	Genus_129	No	Raoultella	0.0000026438
Kwong	2017	3	10	Anthophora	abrupta	Genus_1	No	Lactococcus	0.2887678333
Kwong	2017	3	10	Anthophora	abrupta	Genus_2	No	Saccharibacter	0.2494421667
Kwong	2017	3	10	Anthophora	abrupta	Genus_3	No	Asaia	0.2138820000
Kwong	2017	3	10	Anthophora	abrupta	Genus_4	No	Fructobacillus	0.1672366667
Kwong	2017	3	10	Anthophora	abrupta	Genus_5	No	Enterobacter	0.0459786667
Kwong	2017	3	10	Anthophora	abrupta	Genus_6	No	Escherischia	0.0156663333
Kwong	2017	3	10	Anthophora	abrupta	Genus_7	No	Gilliamella	0.0056400000
Kwong	2017	3	10	Anthophora	abrupta	Genus_8	No	Lactobacillus	0.0032051667
Kwong	2017	3	10	Anthophora	abrupta	Genus_9	No	Acinetobacter	0.0023148333
Kwong	2017	3	10	Anthophora	abrupta	Genus_10	No	Rhizobium	0.0022276667
Kwong	2017	3	10	Anthophora	abrupta	Genus_11	No	Snodgrassella	0.0021663333
Kwong	2017	3	10	Anthophora	abrupta	Genus_12	No	Weissella	0.0014720000
Kwong	2017	3	10	Anthophora	abrupta	Genus_13	No	Pseudomonas	0.0010190000
Kwong	2017	3	10	Anthophora	abrupta	Genus_14	No	Chryseobacterium	0.0009813333
Kwong	2017	3	11	Centris	atripes	Genus_1	No	Acinetobacter	0.3567992667
Kwong	2017	3	11	Centris	atripes	Genus_2	No	Saccharibacter	0.2085722667
Kwong	2017	3	11	Centris	atripes	Genus_3	No	Halomonas	0.1496114000
Kwong	2017	3	11	Centris	atripes	Genus_4	No	Enterobacter	0.0615529333
Kwong	2017	3	11	Centris	atripes	Genus_5	No	Shewanella	0.0560255333
Kwong	2017	3	11	Centris	atripes	Genus_6	No	Parasaccharibacter	0.0373737333
Kwong	2017	3	11	Centris	atripes	Genus_7	No	Escherischia	0.0323674000
Kwong	2017	3	11	Centris	atripes	Genus_8	No	Pseudomonas	0.0065026000
Kwong	2017	3	11	Centris	atripes	Genus_9	No	Bartonella	0.0048218667
Kwong	2017	3	11	Centris	atripes	Genus_10	No	Mycoplasma	0.0042024667
Kwong	2017	3	11	Centris	atripes	Genus_11	No	Snodgrassella	0.0039792667
Kwong	2017	3	11	Centris	atripes	Genus_12	No	Lactobacillus	0.0029236667
Kwong	2017	3	11	Centris	atripes	Genus_13	No	Gilliamella	0.0020057333
Kwong	2017	3	11	Centris	atripes	Genus_14	No	Pantoea	0.0014083333
Kwong	2017	3	11	Centris	atripes	Genus_15	No	Erwinia	0.0013140000
Kwong	2017	3	11	Centris	atripes	Genus_16	No	Wautersiella	0.0012744667
Kwong	2017	3	11	Centris	atripes	Genus_17	No	uncultured Acidobacteria	0.0009519333
Kwong	2017	3	11	Centris	atripes	Genus_18	No	uncultured soil Planctomycete	0.0009480667
Kwong	2017	3	11	Centris	atripes	Genus_19	No	Arsenophonus	0.0006985333
Fernandez	2023	4	12	Eucera	fervens	Genus_1	No	Pseudomonas	0.5091226029
Fernandez	2023	4	12	Eucera	fervens	Genus_2	No	Spiroplasma	0.1582329377
Fernandez	2023	4	12	Eucera	fervens	Genus_3	No	Other	0.1520176687
Fernandez	2023	4	12	Eucera	fervens	Genus_4	No	Gilliamella	0.0541448694
Fernandez	2023	4	12	Eucera	fervens	Genus_5	No	Serratia	0.0228150747
Fernandez	2023	4	12	Eucera	fervens	Genus_6	No	Lactobacillus	0.0218322794
Fernandez	2023	4	12	Eucera	fervens	Genus_8	No	Acidovorax	0.0128083747
Fernandez	2023	4	12	Eucera	fervens	Genus_10	No	Methyloversatilis	0.0108403895
Fernandez	2023	4	12	Eucera	fervens	Genus_11	No	Snodgrassella	0.0105288793
Fernandez	2023	4	12	Eucera	fervens	Genus_12	No	Weissella	0.0064993318
Fernandez	2023	4	12	Eucera	fervens	Genus_13	No	Geothermobacter	0.0057263588
Fernandez	2023	4	12	Eucera	fervens	Genus_14	No	Nocardioides	0.0056747025
Fernandez	2023	4	12	Eucera	fervens	Genus_15	No	Pantoea	0.0029135282
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_1	No	Pseudomonas	0.3984762857
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_3	No	Other	0.0993304857
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_4	No	Snodgrassella	0.0504180714
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_5	No	Lactobacillus	0.0447810714
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_7	No	Rhizobium	0.0175962143
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_8	No	Gilliamella	0.0107340000
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_9	No	Serratia	0.0083722143
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_10	No	Sphingobium	0.0076770714
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_11	No	Brevundimonas	0.0055629643
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_12	No	Massilia	0.0055469857
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_13	No	Acidovorax	0.0039260000
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_14	No	Chryseobacterium	0.0033293571
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_15	No	Bifidobacterium	0.0032739214
Fernandez	2023	4	13	Lasioglossum	sp.	Genus_16	No	Methyloversatilis	0.0027550000
Fernandez	2023	4	14	Xylocopa	augusti	Genus_1	No	Pseudomonas	0.3605290692
Fernandez	2023	4	14	Xylocopa	augusti	Genus_2	No	Lactobacillus	0.3056062274
Fernandez	2023	4	14	Xylocopa	augusti	Genus_3	No	Other	0.1515801410
Fernandez	2023	4	14	Xylocopa	augusti	Genus_4	No	Bifidobacterium	0.0317233370
Fernandez	2023	4	14	Xylocopa	augusti	Genus_5	No	Apibacter	0.0305455581
Fernandez	2023	4	14	Xylocopa	augusti	Genus_7	No	Spiroplasma	0.0170147962
Fernandez	2023	4	14	Xylocopa	augusti	Genus_8	No	Serratia	0.0169956231
Fernandez	2023	4	14	Xylocopa	augusti	Genus_9	No	Lactococcus	0.0148810991
Fernandez	2023	4	14	Xylocopa	augusti	Genus_10	No	Pantoea	0.0133034232
Fernandez	2023	4	14	Xylocopa	augusti	Genus_11	No	Methyloversatilis	0.0108766509
Fernandez	2023	4	14	Xylocopa	augusti	Genus_12	No	Acidovorax	0.0063901351
Fernandez	2023	4	14	Xylocopa	augusti	Genus_13	No	Gilliamella	0.0059108065
Fernandez	2023	4	14	Xylocopa	augusti	Genus_15	No	Weissella	0.0041249651
Fernandez	2023	4	14	Xylocopa	augusti	Genus_16	No	Geothermobacter	0.0035799000
